Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2024-09-18 00:00:00-04:00,550.702966140304,555.5385046014119,547.8602888957543,548.4171142578125,59044900,0.0,0.0,0.0
2024-09-19 00:00:00-04:00,557.8049085738365,559.6316584337985,554.9426745171918,557.7755737304688,75315500,0.0,0.0,0.0
2024-09-20 00:00:00-04:00,556.4095588022268,557.8499393877719,553.7932621282835,556.811279296875,77503100,1.746,0.0,0.0
2024-09-23 00:00:00-04:00,557.8794446150124,558.8495067502496,556.6643550711399,558.2027587890625,44116900,0.0,0.0,0.0
2024-09-24 00:00:00-04:00,558.9964258828836,559.8587165873663,556.1743944512203,559.7999267578125,46805700,0.0,0.0,0.0
2024-09-25 00:00:00-04:00,559.6431398003925,560.3780425284191,557.4579883539482,558.5652465820312,38428600,0.0,0.0,0.0
2024-09-26 00:00:00-04:00,562.817932214862,563.1413061737785,558.4281322177342,560.77978515625,48336000,0.0,0.0,0.0
2024-09-27 00:00:00-04:00,561.8479471107624,562.6611965458859,558.9377006949258,559.966552734375,42100900,0.0,0.0,0.0
2024-09-30 00:00:00-04:00,558.9376557740085,562.8179640810873,556.6447925339722,562.21044921875,63557400,0.0,0.0,0.0
2024-10-01 00:00:00-04:00,561.857759819067,562.5044480240527,554.6066943100618,557.1739501953125,72668800,0.0,0.0,0.0
2024-10-02 00:00:00-04:00,556.282242548741,558.4281611024765,553.8913563966638,557.4090576171875,38097800,0.0,0.0,0.0
2024-10-03 00:00:00-04:00,555.9392527365582,558.3301388916863,554.106899883147,556.3900146484375,40846500,0.0,0.0,0.0
2024-10-04 00:00:00-04:00,560.828843806913,561.8185225581165,556.6643942780399,561.4461669921875,42939100,0.0,0.0,0.0
2024-10-07 00:00:00-04:00,559.7999688939893,560.4467168743025,555.22399069742,556.3704223632812,49964700,0.0,0.0,0.0
2024-10-08 00:00:00-04:00,558.9376805045769,562.2300906410503,558.0656412646009,561.63232421875,37398700,0.0,0.0,0.0
2024-10-09 00:00:00-04:00,561.6225357741174,566.0809942856702,561.0248291372598,565.5224609375,37912200,0.0,0.0,0.0
2024-10-10 00:00:00-04:00,564.1799758679994,565.9535388259317,562.9257131010544,564.53271484375,44138100,0.0,0.0,0.0
2024-10-11 00:00:00-04:00,564.4542980317323,568.6481717987969,564.3171018304082,567.9132690429688,42268000,0.0,0.0,0.0
2024-10-14 00:00:00-04:00,569.520288010914,573.4888112745962,569.0401610478535,572.5579223632812,36217200,0.0,0.0,0.0
2024-10-15 00:00:00-04:00,572.8224884018784,573.1262458468478,566.8942243784207,568.1093139648438,54203600,0.0,0.0,0.0
2024-10-16 00:00:00-04:00,568.1092586044506,571.0978512020905,567.305757742965,570.5784912109375,30725400,0.0,0.0,0.0
2024-10-17 00:00:00-04:00,574.1158386665669,574.3216329805343,570.4413246734956,570.6275024414062,34393700,0.0,0.0,0.0
2024-10-18 00:00:00-04:00,572.3128360166068,573.6062719503354,570.8528388827377,572.8223876953125,37416800,0.0,0.0,0.0
2024-10-21 00:00:00-04:00,572.0972566282711,573.0771269383695,568.9126781204517,571.8817138671875,36439000,0.0,0.0,0.0
2024-10-22 00:00:00-04:00,569.3536780068462,572.7342428128154,568.697181591541,571.5780029296875,34183800,0.0,0.0,0.0
2024-10-23 00:00:00-04:00,569.5594810059998,570.0004346494243,562.8571411229607,566.3552856445312,49314600,0.0,0.0,0.0
2024-10-24 00:00:00-04:00,568.3052337104026,568.3836400907534,564.9639018539431,567.5801391601562,34979900,0.0,0.0,0.0
2024-10-25 00:00:00-04:00,569.8044050522926,572.6950344865168,566.443456997856,567.3840942382812,47268200,0.0,0.0,0.0
2024-10-28 00:00:00-04:00,570.8528957024953,570.9802836348513,568.8343651367928,569.1381225585938,30174700,0.0,0.0,0.0
2024-10-29 00:00:00-04:00,568.1778099310847,571.1762108700161,566.7864107519835,570.0592041015625,42899700,0.0,0.0,0.0
2024-10-30 00:00:00-04:00,569.5888588084969,571.5780244818477,567.6291179550885,568.3346557617188,41435800,0.0,0.0,0.0
2024-10-31 00:00:00-04:00,563.9742291931302,564.0428273008541,556.9975564307639,557.1935424804688,60182500,0.0,0.0,0.0
2024-11-01 00:00:00-04:00,559.8195584319851,563.9643910438907,559.1336371976272,559.545166015625,45667500,0.0,0.0,0.0
2024-11-04 00:00:00-05:00,559.6823223393656,560.9757583388703,556.4585705161212,558.3399047851562,38217000,0.0,0.0,0.0
2024-11-05 00:00:00-05:00,559.2512590975022,565.1304818819561,559.0357163025479,565.09130859375,39478300,0.0,0.0,0.0
2024-11-06 00:00:00-05:00,577.3397109306703,580.014738259286,573.6064067155438,579.1426391601562,68182000,0.0,0.0,0.0
2024-11-07 00:00:00-05:00,581.1416251858423,584.6397701216673,581.063218798349,583.6206665039062,47233200,0.0,0.0,0.0
2024-11-08 00:00:00-05:00,584.1692634497057,587.569444510154,584.1692634497057,586.1486206054688,46444900,0.0,0.0,0.0
2024-11-11 00:00:00-05:00,587.7359440369437,588.0886829564369,584.9825111589258,586.7070922851562,37586800,0.0,0.0,0.0
2024-11-12 00:00:00-05:00,586.6288429184635,587.2265495486535,582.4056036057904,584.8847045898438,43006100,0.0,0.0,0.0
2024-11-13 00:00:00-05:00,585.3451927424278,587.1677373847895,582.9837313260188,585.1688232421875,47388600,0.0,0.0,0.0
2024-11-14 00:00:00-05:00,585.296183408181,585.7763103260314,580.7202054727688,581.4060668945312,38904100,0.0,0.0,0.0
2024-11-15 00:00:00-05:00,577.8491633593196,578.3195418358689,572.1071369723535,573.9591064453125,75988800,0.0,0.0,0.0
2024-11-18 00:00:00-05:00,574.4195885423085,577.6237838402152,573.5573576252949,576.310791015625,37001700,0.0,0.0,0.0
2024-11-19 00:00:00-05:00,572.9400384688264,579.142574989824,572.2737337790142,578.41748046875,49412000,0.0,0.0,0.0
2024-11-20 00:00:00-05:00,578.495884693383,578.8976052377521,572.8616299600318,578.6134643554688,50032600,0.0,0.0,0.0
2024-11-21 00:00:00-05:00,581.455141177832,583.1404896221547,575.6249001169805,581.7196655273438,46750300,0.0,0.0,0.0
2024-11-22 00:00:00-05:00,581.7098478799927,584.1497754660484,581.2101642027249,583.5226440429688,38226400,0.0,0.0,0.0
2024-11-25 00:00:00-05:00,587.4518855330788,588.7648782973704,583.2188384863542,585.501953125,42441400,0.0,0.0,0.0
2024-11-26 00:00:00-05:00,586.746407902425,589.2255088244219,586.0311216188419,588.5592041015625,45621300,0.0,0.0,0.0
2024-11-27 00:00:00-05:00,588.3730114334577,588.755115442667,585.2570306878304,586.7758178710938,34000200,0.0,0.0,0.0
2024-11-29 00:00:00-05:00,587.5891193661275,591.204843913549,587.3147867247623,590.4209594726562,30177400,0.0,0.0,0.0
2024-12-02 00:00:00-05:00,590.8323780737772,592.1552388895445,590.3424429138348,591.4791259765625,31746000,0.0,0.0,0.0
2024-12-03 00:00:00-05:00,591.2439870884159,591.9984465923378,590.2151351783115,591.7534790039062,26906600,0.0,0.0,0.0
2024-12-04 00:00:00-05:00,593.438872844782,595.6729460981672,592.7725681970518,595.427978515625,42787600,0.0,0.0,0.0
2024-12-05 00:00:00-05:00,595.4279904670244,596.2314913306755,594.0953811448159,594.4481201171875,28762200,0.0,0.0,0.0
2024-12-06 00:00:00-05:00,595.212586947609,596.8097807760311,594.8010580502313,595.5751342773438,31241500,0.0,0.0,0.0
2024-12-09 00:00:00-05:00,595.4574149257465,595.6239761392873,591.9200973185369,592.5079956054688,34742700,0.0,0.0,0.0
2024-12-10 00:00:00-05:00,593.1842290759141,593.6055662349224,590.0094580682774,590.6659545898438,37234500,0.0,0.0,0.0
2024-12-11 00:00:00-05:00,593.5858806768452,596.1825011825678,593.3114882757061,595.2320556640625,28677700,0.0,0.0,0.0
2024-12-12 00:00:00-05:00,594.3698085144841,594.9380902901107,592.1651000976562,592.1651000976562,31543800,0.0,0.0,0.0
2024-12-13 00:00:00-05:00,594.1934650654297,594.9087513561514,590.6757038334936,592.0475463867188,35904700,0.0,0.0,0.0
2024-12-16 00:00:00-05:00,593.8014244521054,595.54562235978,593.0273484159295,594.5755004882812,43695200,0.0,0.0,0.0
2024-12-17 00:00:00-05:00,592.0279524011855,592.9882063411098,590.7541327283874,592.1259155273438,55773500,0.0,0.0,0.0
2024-12-18 00:00:00-05:00,591.822175937033,594.2032541174319,574.0963517696575,574.478515625,108248700,0.0,0.0,0.0
2024-12-19 00:00:00-05:00,579.456191269411,581.0631932062172,574.0570953688857,574.3020629882812,85919500,0.0,0.0,0.0
2024-12-20 00:00:00-05:00,571.9778279294948,585.7225012446567,571.132257605004,581.199951171875,125716700,1.966,0.0,0.0
2024-12-23 00:00:00-05:00,580.9443313472664,585.2800771480029,577.7686569320756,584.6803588867188,57635800,0.0,0.0,0.0
2024-12-24 00:00:00-05:00,586.0272849416975,591.2184422848073,585.4471892507113,591.1790771484375,33160100,0.0,0.0,0.0
2024-12-26 00:00:00-05:00,589.4094496188982,592.3392722176656,588.0133673077331,591.218505859375,41219100,0.0,0.0,0.0
2024-12-27 00:00:00-05:00,587.4823184826345,587.7183292627742,580.8164691334702,584.9949340820312,64969300,0.0,0.0,0.0
2024-12-30 00:00:00-05:00,577.9948725430215,581.7800467977985,574.5734057798932,578.3192749023438,56578800,0.0,0.0,0.0
2024-12-31 00:00:00-05:00,579.9808850967214,580.6986388843645,574.5832998036092,576.2153930664062,57052700,0.0,0.0,0.0
2025-01-02 00:00:00-05:00,579.4696102256324,581.1803135593343,570.7292291618253,574.799560546875,50204000,0.0,0.0,0.0
2025-01-03 00:00:00-05:00,577.6408633877121,582.6254735449975,576.5593423217554,581.9864501953125,37888500,0.0,0.0,0.0
2025-01-06 00:00:00-05:00,586.2337670283534,589.6060270134918,583.608664526265,585.3390502929688,47679400,0.0,0.0,0.0
2025-01-07 00:00:00-05:00,587.3643167301589,587.6887790314382,576.903452910936,578.7222900390625,60393100,0.0,0.0,0.0
2025-01-08 00:00:00-05:00,578.7911897402016,580.6395509433228,575.350100693004,579.56787109375,47304700,0.0,0.0,0.0
2025-01-10 00:00:00-05:00,576.0186519228087,576.0874809051687,568.8120114375996,570.7193603515625,73105000,0.0,0.0,0.0
2025-01-13 00:00:00-05:00,566.0788468496604,571.9581742427216,565.6658729466735,571.604248046875,47910100,0.0,0.0,0.0
2025-01-14 00:00:00-05:00,574.5242667122994,575.1535088845837,568.6154150795988,572.3908081054688,48420600,0.0,0.0,0.0
2025-01-15 00:00:00-05:00,580.3937160773642,583.9429389739179,579.2827311805529,582.802490234375,56900200,0.0,0.0,0.0
2025-01-16 00:00:00-05:00,584.1690862304802,584.34604932179,580.9836305712422,581.6817016601562,43319700,0.0,0.0,0.0
2025-01-17 00:00:00-05:00,586.9122299431212,589.27179809953,585.5849165977943,587.5217895507812,58070600,0.0,0.0,0.0
2025-01-21 00:00:00-05:00,590.5595911538271,592.9093774154856,588.5932548694913,592.8995361328125,42532900,0.0,0.0,0.0
2025-01-22 00:00:00-05:00,595.7213992287225,597.5894432517595,595.1708273073808,596.232666015625,48196000,0.0,0.0,0.0
2025-01-23 00:00:00-05:00,595.6032899728609,599.48681640625,595.3280340779654,599.48681640625,41152100,0.0,0.0,0.0
2025-01-24 00:00:00-05:00,599.54587252364,600.4995770008244,596.5865262707722,597.73681640625,34604700,0.0,0.0,0.0
2025-01-27 00:00:00-05:00,584.798310310645,589.5961762199101,584.6311885086425,589.2815551757812,70361100,0.0,0.0,0.0
2025-01-28 00:00:00-05:00,590.5104687195756,595.1805175844501,587.1971967465958,594.3448486328125,44433300,0.0,0.0,0.0
2025-01-29 00:00:00-05:00,593.5583671362218,593.9614997638901,589.1341095636221,591.6805419921875,37177400,0.0,0.0,0.0
2025-01-30 00:00:00-05:00,593.7943615542468,596.3898803192325,590.6088457833347,594.8561401367188,39281300,0.0,0.0,0.0
2025-01-31 00:00:00-05:00,597.2746959271392,599.6933113603776,590.9332488823969,591.6903076171875,66566900,0.0,0.0,0.0
2025-02-03 00:00:00-05:00,582.6943020815504,590.1860392450765,580.5510025263411,587.70849609375,65857200,0.0,0.0,0.0
2025-02-04 00:00:00-05:00,587.767535135661,592.1622687341741,587.2268045597665,591.6510620117188,33457800,0.0,0.0,0.0
2025-02-05 00:00:00-05:00,590.5302274178379,594.1974260072697,588.5049031019603,594.0499267578125,30653100,0.0,0.0,0.0
2025-02-06 00:00:00-05:00,595.7901616750784,596.242440705887,592.4867305159943,596.1146240234375,35771500,0.0,0.0,0.0
2025-02-07 00:00:00-05:00,596.6750050236558,597.8941240756534,589.9501076619601,590.6580200195312,50788500,0.0,0.0,0.0
2025-02-10 00:00:00-05:00,593.8631663388722,595.3083949100401,592.5948408497425,594.6693115234375,26048700,0.0,0.0,0.0
2025-02-11 00:00:00-05:00,592.408088766588,595.6623736678141,592.2901133629294,595.1216430664062,30056700,0.0,0.0,0.0
2025-02-12 00:00:00-05:00,589.1144530437037,594.3743794070193,588.4360645213627,593.2044067382812,45076100,0.0,0.0,0.0
2025-02-13 00:00:00-05:00,594.3055297285264,599.6736500230521,593.0471055616473,599.4671630859375,40921300,0.0,0.0,0.0
2025-02-14 00:00:00-05:00,599.6737559982794,600.7060708506282,598.8184042628043,599.4378051757812,26910400,0.0,0.0,0.0
2025-02-18 00:00:00-05:00,600.5979135172886,601.1976318359375,598.1399925315113,601.1976318359375,26749000,0.0,0.0,0.0
2025-02-19 00:00:00-05:00,599.81139736899,602.9083418402669,599.3001305958442,602.6134033203125,31011100,0.0,0.0,0.0
2025-02-20 00:00:00-05:00,601.2466498622931,601.3843078099816,596.8027704742943,600.106201171875,36554000,0.0,0.0,0.0
2025-02-21 00:00:00-05:00,599.8899930676969,600.0276510429451,589.3799206723878,589.842041015625,76519800,0.0,0.0,0.0
2025-02-24 00:00:00-05:00,591.8869960824046,592.8800056614799,586.4500466079941,587.157958984375,50737200,0.0,0.0,0.0
2025-02-25 00:00:00-05:00,587.0990297013516,587.8265647106925,579.6367551973434,584.2379760742188,58266500,0.0,0.0,0.0
2025-02-26 00:00:00-05:00,585.8994552001853,589.488043359785,581.8979531727184,584.5328369140625,43321600,0.0,0.0,0.0
2025-02-27 00:00:00-05:00,586.8038868268065,587.9542367689231,574.8092833927938,575.2025146484375,74196700,0.0,0.0,0.0
2025-02-28 00:00:00-05:00,575.7039886670112,584.70978328648,572.636508577737,584.1788940429688,88744100,0.0,0.0,0.0
2025-03-03 00:00:00-05:00,586.1453068357338,587.2858157400013,570.1393571070072,573.9442138671875,74249200,0.0,0.0,0.0
2025-03-04 00:00:00-05:00,569.952455985737,575.5368441329807,562.6179996474549,567.150390625,109648200,0.0,0.0,0.0
2025-03-05 00:00:00-05:00,566.9833166199888,575.035467216836,563.434093538414,573.24609375,71230500,0.0,0.0,0.0
2025-03-06 00:00:00-05:00,565.7936477589768,570.4047092717689,560.5238803180225,563.0703125,80094900,0.0,0.0,0.0
2025-03-07 00:00:00-05:00,561.2907328755356,567.6714847046253,556.1094174114145,566.2261962890625,81158800,0.0,0.0,0.0
2025-03-10 00:00:00-04:00,558.0365509948175,559.9536812738498,546.2385307775894,551.14453125,99326600,0.0,0.0,0.0
2025-03-11 00:00:00-04:00,549.9844552948313,554.5266887361913,542.7286673284324,546.56298828125,88102100,0.0,0.0,0.0
2025-03-12 00:00:00-04:00,552.7075773967466,553.6317577833393,544.3703313613182,549.463134765625,69588200,0.0,0.0,0.0
2025-03-13 00:00:00-04:00,549.0896174558009,549.6991769603108,540.4279077137791,542.1386108398438,74079400,0.0,0.0,0.0
2025-03-14 00:00:00-04:00,546.7497351697265,554.3398260143258,542.2075022062043,553.3369750976562,62660300,0.0,0.0,0.0
2025-03-17 00:00:00-04:00,553.3172227764923,560.1207900872192,552.8846263579363,557.6038818359375,49008700,0.0,0.0,0.0
2025-03-18 00:00:00-04:00,555.2934322950165,555.5097605205915,549.6500559715837,551.5770874023438,66041400,0.0,0.0,0.0
2025-03-19 00:00:00-04:00,553.3566169353411,561.3399385264869,552.1768030039566,557.584228515625,66556000,0.0,0.0,0.0
2025-03-20 00:00:00-04:00,553.8483063542163,560.9664364159598,553.1305525718145,555.971923828125,62958200,0.0,0.0,0.0
2025-03-21 00:00:00-04:00,551.5205297947124,557.0526817242638,550.2878724028328,556.1552734375,83763000,1.696,0.0,0.0
2025-03-24 00:00:00-04:00,562.880651498493,567.1703352751009,562.2890000340255,566.1151733398438,58766800,0.0,0.0,0.0
2025-03-25 00:00:00-04:00,567.3181993393742,568.4127846067184,565.73055113845,567.4760131835938,38355700,0.0,0.0,0.0
2025-03-26 00:00:00-04:00,567.2097001365158,568.3338979913931,559.3206937528307,560.7012939453125,51848300,0.0,0.0,0.0
2025-03-27 00:00:00-04:00,559.3108077400744,562.9792269072261,557.1018956425098,559.2122192382812,42164200,0.0,0.0,0.0
2025-03-28 00:00:00-04:00,557.6838014665011,558.4135249923543,547.3689030262066,547.95068359375,71662700,0.0,0.0,0.0
2025-03-31 00:00:00-04:00,542.201546342058,552.9305994826874,539.282592409213,551.62890625,95328200,0.0,0.0,0.0
2025-04-01 00:00:00-04:00,549.7158288612504,555.1296497708261,545.998115405224,553.1869506835938,54609600,0.0,0.0,0.0
2025-04-02 00:00:00-04:00,547.3491017135567,559.547472787333,547.1124411566806,556.687744140625,76014500,0.0,0.0,0.0
2025-04-03 00:00:00-04:00,537.5470765410741,540.3673821784607,529.2537841796875,529.2537841796875,125986000,0.0,0.0,0.0
2025-04-04 00:00:00-04:00,516.404523136506,518.5740121118964,498.05273494035157,498.2696838378906,217965100,0.0,0.0,0.0
2025-04-07 00:00:00-04:00,482.4029468413161,515.9114867336431,475.1154617622772,497.3822021484375,256611400,0.0,0.0,0.0
2025-04-08 00:00:00-04:00,514.6196468974629,517.6963548854247,482.3733480760591,489.591796875,165816600,0.0,0.0,0.0
2025-04-09 00:00:00-04:00,486.59399925019795,541.0084228515625,486.20939567811143,541.0084228515625,241867300,0.0,0.0,0.0
2025-04-10 00:00:00-04:00,524.7866027854379,526.0981670837639,502.25365007002944,517.3019409179688,162331200,0.0,0.0,0.0
2025-04-11 00:00:00-04:00,515.7537548286505,528.9875485351057,512.8545420601603,526.5321044921875,97866300,0.0,0.0,0.0
2025-04-14 00:00:00-04:00,536.5017912856171,536.7286411738348,526.453165817952,531.6401977539062,68034000,0.0,0.0,0.0
2025-04-15 00:00:00-04:00,532.1826012332219,535.6932073834843,529.3622953201973,530.1511840820312,56892900,0.0,0.0,0.0
2025-04-16 00:00:00-04:00,524.3034408726064,530.4273047249436,513.0714517926509,518.366943359375,83484800,0.0,0.0,0.0
2025-04-17 00:00:00-04:00,520.3194821276195,523.800475242003,516.6411916080497,519.1065063476562,79868100,0.0,0.0,0.0
2025-04-21 00:00:00-04:00,513.9293002870572,514.4618467446136,501.40552056556845,506.7503356933594,69368100,0.0,0.0,0.0
2025-04-22 00:00:00-04:00,512.9235950678715,521.956482797522,511.9867633247528,519.9349365234375,75948100,0.0,0.0,0.0
2025-04-23 00:00:00-04:00,532.9320165359907,537.8626460694973,526.4729038847668,527.9915161132812,90590700,0.0,0.0,0.0
2025-04-24 00:00:00-04:00,529.2734571828396,539.8348871004667,528.0211182344198,539.1051635742188,64150400,0.0,0.0,0.0
2025-04-25 00:00:00-04:00,539.0657336001437,543.4046513367819,536.1467793425768,543.0003662109375,61119600,0.0,0.0,0.0
2025-04-28 00:00:00-04:00,543.7399439376,545.8699492792146,537.4583271221219,543.2073974609375,47613800,0.0,0.0,0.0
2025-04-29 00:00:00-04:00,541.294298062473,547.7435994540236,540.9393072120234,546.6292724609375,47775100,0.0,0.0,0.0
2025-04-30 00:00:00-04:00,539.9729835885655,548.7988227140515,534.0069337400583,546.8462524414062,93101500,0.0,0.0,0.0
2025-05-01 00:00:00-04:00,552.595342895286,556.2440206119321,550.1201573586014,550.7216796875,63186100,0.0,0.0,0.0
2025-05-02 00:00:00-04:00,556.894803218062,560.4941864598073,554.5774316657111,558.8966674804688,60717300,0.0,0.0,0.0
2025-05-05 00:00:00-04:00,554.7648117792631,558.7882219920989,553.9068871278389,555.6917724609375,38659200,0.0,0.0,0.0
2025-05-06 00:00:00-04:00,550.1892553966732,555.5340413030556,549.2327420958744,551.0471801757812,48264700,0.0,0.0,0.0
2025-05-07 00:00:00-04:00,552.3783761794856,555.997440916007,548.3253535066884,553.364501953125,55588000,0.0,0.0,0.0
2025-05-08 00:00:00-04:00,557.3978323656503,562.3974982446085,553.9069681077176,557.2203369140625,65130800,0.0,0.0,0.0
2025-05-09 00:00:00-04:00,558.6205786168767,559.6264462916283,554.9522191721212,556.5103149414062,37603400,0.0,0.0,0.0
2025-05-12 00:00:00-04:00,573.402558732667,574.9113601462691,569.0340285188223,574.9014892578125,78993600,0.0,0.0,0.0
2025-05-13 00:00:00-04:00,575.3155948085854,580.9069711222367,574.7535560992819,578.6980590820312,67947200,0.0,0.0,0.0
